bjd_tdb,flux_rel,flux_rel_err,exptime_s,filter
61026.317304223,0.89000172,0.03636968,1.0000044,g
61026.317315798,0.85177222,0.03562498,1.0000044,g
61026.317327372,0.81610736,0.03567516,1.0000044,g
61026.317338947,0.81031959,0.03584714,1.0000044,g
61026.317350522,0.80699083,0.03473039,1.0000044,g
61026.317362097,0.79964532,0.03451696,1.0000044,g
61026.317373672,0.82122039,0.03531841,1.0000044,g
61026.317385247,0.82690149,0.03599252,1.0000044,g
61026.317396822,0.77403481,0.0343918,1.0000044,g
61026.317408397,0.78746081,0.0345513,1.0000044,g
61026.317419971,0.78805766,0.03621466,1.0000044,g
61026.317431546,0.81213716,0.03577245,1.0000044,g
61026.317443121,0.75847652,0.03446855,1.0000044,g
61026.317454696,0.77783981,0.03427011,1.0000044,g
61026.317466271,0.77527191,0.03397829,1.0000044,g
61026.317477846,0.77933767,0.03432383,1.0000044,g
61026.317489421,0.70824046,0.03201073,1.0000044,g
61026.317500995,0.74397202,0.03286037,1.0000044,g
61026.31751257,0.710738,0.03326827,1.0000044,g
61026.317524145,0.69600135,0.0330263,1.0000044,g
61026.31753572,0.70963169,0.03393346,1.0000044,g
61026.317547295,0.73582054,0.03407715,1.0000044,g
61026.31755887,0.66509855,0.03282823,1.0000044,g
61026.317570445,0.63123926,0.03251756,1.0000044,g
61026.317582019,0.72583455,0.03465619,1.0000044,g
61026.317593594,0.62177147,0.03288811,1.0000044,g
61026.317605169,0.58863782,0.03225131,1.0000044,g
61026.317616744,0.68497732,0.0349052,1.0000044,g
61026.317628319,0.63512059,0.03317053,1.0000044,g
61026.317639894,0.66039757,0.03512692,1.0000044,g
61026.317651469,0.60601445,0.03156696,1.0000044,g
61026.317663044,0.60666233,0.0328138,1.0000044,g
61026.317674618,0.6325015,0.03219765,1.0000044,g
61026.317686193,0.59983524,0.03273983,1.0000044,g
61026.317697768,0.58736378,0.03179474,1.0000044,g
61026.317709343,0.57640795,0.03163071,1.0000044,g
61026.317720918,0.64059641,0.03195482,1.0000044,g
61026.317732493,0.63672032,0.03219566,1.0000044,g
61026.317744068,0.57320554,0.03113054,1.0000044,g
61026.317755642,0.58114256,0.03160017,1.0000044,g
61026.317767217,0.61507754,0.0315959,1.0000044,g
61026.317778792,0.61087294,0.03175498,1.0000044,g
61026.317790367,0.59433241,0.03156633,1.0000044,g
61026.317801942,0.54668896,0.02957295,1.0000044,g
61026.317813517,0.55311405,0.03010997,1.0000044,g
61026.317825092,0.6109169,0.03088523,1.0000044,g
61026.317836666,0.5529471,0.03007535,1.0000044,g
61026.317848241,0.61356909,0.03164586,1.0000044,g
61026.317859816,0.52992936,0.03029755,1.0000044,g
61026.317871391,0.52631699,0.03013819,1.0000044,g
61026.317882966,0.52513012,0.03050736,1.0000044,g
61026.317894541,0.57014902,0.03215859,1.0000044,g
61026.317906116,0.54354265,0.02982516,1.0000044,g
61026.317917691,0.57064945,0.03083759,1.0000044,g
61026.317929265,0.54412513,0.03062253,1.0000044,g
61026.31794084,0.59744439,0.03121332,1.0000044,g
61026.317952415,0.61174954,0.03173166,1.0000044,g
61026.31796399,0.55186024,0.03046713,1.0000044,g
61026.317975565,0.5184713,0.0297684,1.0000044,g
61026.31798714,0.53146163,0.02941219,1.0000044,g
61026.317998715,0.61775187,0.03119764,1.0000044,g
61026.318010289,0.56076974,0.03009892,1.0000044,g
61026.318021864,0.60617848,0.03171345,1.0000044,g
61026.318033439,0.60255986,0.03194263,1.0000044,g
61026.318045014,0.58848591,0.03206801,1.0000044,g
61026.318056589,0.60644731,0.03205159,1.0000044,g
61026.318068164,0.6388895,0.03182229,1.0000044,g
61026.318079739,0.66234654,0.03270101,1.0000044,g
61026.318091313,0.61194115,0.03190989,1.0000044,g
61026.318102888,0.62701333,0.03176846,1.0000044,g
61026.318114463,0.67238137,0.03207718,1.0000044,g
61026.318126038,0.67935368,0.03299359,1.0000044,g
61026.318137613,0.60277901,0.030741,1.0000044,g
61026.318149188,0.69721747,0.03365427,1.0000044,g
61026.318160763,0.80174435,0.03647724,1.0000044,g
61026.318172337,0.70359978,0.03434801,1.0000044,g
61026.318183912,0.68087383,0.03489188,1.0000044,g
61026.318195487,0.64109628,0.0330934,1.0000044,g
61026.318207062,0.73881925,0.03458789,1.0000044,g
61026.318218637,0.63760019,0.03279517,1.0000044,g
61026.318230212,0.66619362,0.0329822,1.0000044,g
61026.318241787,0.77884823,0.03483446,1.0000044,g
61026.318253362,0.70956591,0.0334702,1.0000044,g
61026.318264936,0.82734266,0.03558141,1.0000044,g
61026.318276511,0.76762846,0.03388643,1.0000044,g
61026.318288086,0.77807443,0.03462281,1.0000044,g
61026.318299661,0.80446568,0.03483133,1.0000044,g
61026.318311236,0.8033787,0.03495416,1.0000044,g
61026.318322811,0.78818089,0.03523487,1.0000044,g
61026.318334386,0.84945869,0.03575066,1.0000044,g
61026.31834596,0.7367938,0.03384257,1.0000044,g
61026.318357535,0.86462292,0.03605435,1.0000044,g
61026.31836911,0.87451546,0.0364675,1.0000044,g
61026.318380685,0.87809646,0.03607804,1.0000044,g
61026.31839226,0.87956735,0.03630486,1.0000044,g
61026.318403835,0.88982768,0.03651449,1.0000044,g
61026.31841541,0.92593474,0.03676267,1.0000044,g
61026.318426984,0.87863073,0.0361572,1.0000044,g
61026.318438559,0.84065021,0.03528007,1.0000044,g
61026.318450134,0.88339843,0.03614334,1.0000044,g
61026.318461709,0.83964998,0.03537123,1.0000044,g
61026.318473284,0.92271608,0.03654732,1.0000044,g
61026.318484859,0.89382818,0.03605048,1.0000044,g
61026.318496434,0.91030978,0.03756872,1.0000044,g
61026.318508009,0.87784238,0.03689082,1.0000044,g
61026.318519583,0.94175053,0.03824225,1.0000044,g
61026.318531158,0.86232355,0.03643602,1.0000044,g
61026.318542733,0.89603027,0.03708895,1.0000044,g
61026.318554308,0.98077291,0.0385352,1.0000044,g
61026.318565883,0.94007972,0.03742311,1.0000044,g
61026.318577458,0.93914428,0.03804917,1.0000044,g
61026.318589033,0.89755703,0.03788939,1.0000044,g
61026.318600607,0.88556637,0.03646647,1.0000044,g
61026.318612182,1.0133487,0.03828911,1.0000044,g
61026.318623757,0.91275403,0.03770282,1.0000044,g
61026.318635332,1.0030021,0.03926226,1.0000044,g
61026.318646907,0.93857749,0.03761192,1.0000044,g
61026.318658482,0.93951869,0.03736025,1.0000044,g
61026.318670057,0.99456445,0.03857494,1.0000044,g
61026.318681631,0.97240263,0.03768479,1.0000044,g
61026.318693206,1.02998734,0.03859625,1.0000044,g
61026.318704781,0.97377043,0.03877659,1.0000044,g
61026.318716356,0.97917229,0.03844817,1.0000044,g
61026.318727931,1.08590087,0.03960921,1.0000044,g
61026.318739506,1.06976362,0.03987043,1.0000044,g
61026.318751081,1.03975652,0.03983271,1.0000044,g
61026.318762656,1.04580224,0.03979686,1.0000044,g
61026.31877423,1.08183821,0.04043302,1.0000044,g
61026.318785805,1.02573893,0.03888506,1.0000044,g
61026.31879738,1.00786879,0.03893933,1.0000044,g
61026.318808955,1.00076932,0.0394353,1.0000044,g
61026.31882053,0.95517333,0.03758492,1.0000044,g
61026.318832105,0.95102886,0.03765394,1.0000044,g
61026.31884368,1.04264276,0.03989695,1.0000044,g
61026.318855254,1.04911075,0.03841063,1.0000044,g
61026.318866829,1.03213648,0.03878987,1.0000044,g
61026.318878404,1.03316281,0.04016648,1.0000044,g
61026.318889979,1.02556454,0.03996808,1.0000044,g
61026.318901554,1.06495272,0.04051356,1.0000044,g
61026.318913129,1.04459327,0.04042911,1.0000044,g
61026.318924704,1.07365223,0.03976402,1.0000044,g
61026.318936278,1.05211523,0.03969286,1.0000044,g
61026.318947853,1.01700616,0.03920662,1.0000044,g
61026.318959428,1.02566897,0.03911038,1.0000044,g
61026.318971003,1.0336208,0.03881046,1.0000044,g
61026.318982578,1.04262163,0.03915744,1.0000044,g
61026.318994153,0.96617185,0.0379184,1.0000044,g
61026.319005728,1.10093774,0.03981337,1.0000044,g
61026.319017302,0.97124013,0.03749676,1.0000044,g
61026.319028877,0.98708747,0.03892454,1.0000044,g
61026.319040452,1.02636407,0.03948664,1.0000044,g
61026.319052027,1.0233972,0.03976303,1.0000044,g
61026.319063602,0.92502868,0.03803754,1.0000044,g
61026.319075177,1.06639188,0.04020469,1.0000044,g
61026.319086752,1.00916789,0.03809996,1.0000044,g
61026.319098327,1.09912691,0.03956378,1.0000044,g
61026.319109901,1.11490577,0.03967939,1.0000044,g
61026.319121476,1.03558248,0.03875235,1.0000044,g
61026.319133051,1.05059674,0.04063182,1.0000044,g
61026.319144626,0.99901623,0.0418472,1.0000044,g
61026.319156201,1.08234937,0.0418583,1.0000044,g
61026.319167776,1.03302696,0.04048283,1.0000044,g
61026.319179351,1.0571184,0.04074819,1.0000044,g
61026.319190925,1.09124572,0.04044276,1.0000044,g
61026.3192025,0.98941215,0.03860609,1.0000044,g
61026.319214075,1.04930838,0.03937413,1.0000044,g
61026.31922565,1.0674194,0.03935481,1.0000044,g
61026.319237225,1.09420204,0.04083293,1.0000044,g
61026.3192488,1.06406423,0.03965368,1.0000044,g
61026.319260375,0.93690439,0.03730876,1.0000044,g
61026.319271949,0.9966198,0.03793577,1.0000044,g
61026.319283524,1.11740726,0.04055363,1.0000044,g
61026.319295099,1.08290975,0.03987896,1.0000044,g
61026.319306674,1.05950587,0.04117883,1.0000044,g
61026.319318249,1.03869428,0.0401205,1.0000044,g
61026.319329824,1.03562834,0.04000803,1.0000044,g
61026.319341399,0.93032138,0.03889179,1.0000044,g
61026.319352974,0.89681356,0.03789808,1.0000044,g
61026.319364548,1.03619256,0.04010431,1.0000044,g
61026.319376123,1.11713241,0.04236704,1.0000044,g
61026.319387698,1.12414603,0.04157016,1.0000044,g
61026.319399273,1.10725372,0.04214295,1.0000044,g
61026.319410848,1.06168125,0.03939336,1.0000044,g
61026.319422423,1.08302168,0.03957254,1.0000044,g
61026.319433998,1.0040104,0.03915394,1.0000044,g
61026.319445572,1.11383295,0.04245517,1.0000044,g
61026.319457147,1.09240628,0.04100324,1.0000044,g
61026.319468722,1.00417679,0.03889242,1.0000044,g
61026.319480297,0.99975649,0.0400783,1.0000044,g
61026.319491872,0.97130148,0.04089649,1.0000044,g
61026.319503447,1.05381983,0.04198809,1.0000044,g
61026.319515022,0.96808306,0.03979908,1.0000044,g
61026.319526596,0.92194029,0.03849571,1.0000044,g
61026.319538171,0.95075453,0.03898161,1.0000044,g
61026.319549746,0.97939416,0.04014933,1.0000044,g
61026.319561321,1.06537138,0.04047609,1.0000044,g
61026.319572896,0.96011606,0.0397286,1.0000044,g
61026.319584471,0.94437185,0.03786301,1.0000044,g
61026.319596046,0.98877289,0.04038324,1.0000044,g
61026.319607621,1.02811618,0.0406364,1.0000044,g
61026.319619195,1.00481759,0.03961208,1.0000044,g
61026.31963077,0.99934232,0.03953152,1.0000044,g
61026.319642345,1.05715302,0.04054821,1.0000044,g
61026.31965392,0.99089573,0.0392634,1.0000044,g
61026.319665495,1.09778752,0.04217685,1.0000044,g
61026.31967707,1.00532089,0.03910075,1.0000044,g
61026.319688645,0.96528765,0.03962592,1.0000044,g
61026.319700219,0.96548692,0.03918659,1.0000044,g
61026.319711794,1.01600409,0.03949672,1.0000044,g
61026.319723369,1.03908131,0.04056752,1.0000044,g
61026.319734944,0.99969461,0.03963213,1.0000044,g
61026.319746519,1.13729057,0.04177747,1.0000044,g
61026.319758094,1.00646179,0.03963155,1.0000044,g
61026.319769669,1.03021687,0.0407228,1.0000044,g
61026.319781243,1.01461022,0.04222873,1.0000044,g
61026.319792818,1.07231783,0.04269342,1.0000044,g
61026.319804393,0.91691,0.04290175,1.0000044,g
61026.319815968,1.03694609,0.04225429,1.0000044,g
61026.319827543,1.01654602,0.04236882,1.0000044,g
61026.319839118,1.03348513,0.04388302,1.0000044,g
61026.319850693,1.05466743,0.04346723,1.0000044,g
61026.319862268,1.00447478,0.03997685,1.0000044,g
61026.319873842,1.08391582,0.04112924,1.0000044,g
61026.319885417,1.02878886,0.04104416,1.0000044,g
61026.319896992,0.93908297,0.0398495,1.0000044,g
61026.319908567,1.03661397,0.04323453,1.0000044,g
61026.319920142,1.10627325,0.0435597,1.0000044,g
61026.319931717,1.07545173,0.04228128,1.0000044,g
61026.319943292,1.05968642,0.04257386,1.0000044,g
61026.319954866,1.06720554,0.04270955,1.0000044,g
61026.319966441,1.1748853,0.04589189,1.0000044,g
61026.319978016,1.08355491,0.04320543,1.0000044,g
61026.319989591,1.05329167,0.04274585,1.0000044,g
61026.320001166,0.95215844,0.04089452,1.0000044,g
61026.320012741,1.06807043,0.04285392,1.0000044,g
61026.320024316,0.98285886,0.04197597,1.0000044,g
61026.32003589,0.94071673,0.04070722,1.0000044,g
61026.320047465,1.02639432,0.044086,1.0000044,g
61026.32005904,1.0343043,0.04255472,1.0000044,g
61026.320070615,0.93817064,0.04167832,1.0000044,g
61026.32008219,1.04086579,0.04321889,1.0000044,g
61026.320093765,1.01171125,0.04158053,1.0000044,g
61026.32010534,1.0022142,0.04165363,1.0000044,g
61026.320116914,0.96436529,0.03972324,1.0000044,g
61026.320128489,0.99562154,0.04118148,1.0000044,g
61026.320140064,0.93589353,0.04122609,1.0000044,g
61026.320151639,0.93518045,0.03993282,1.0000044,g
61026.320163214,0.93053078,0.03989647,1.0000044,g
61026.320174789,0.96113607,0.03958679,1.0000044,g
61026.320186364,0.99509225,0.04001124,1.0000044,g
61026.320197939,0.97016749,0.03992712,1.0000044,g
61026.320209513,0.9524016,0.04071339,1.0000044,g
61026.320221088,0.97058934,0.04024014,1.0000044,g
61026.320232663,0.97301229,0.03997248,1.0000044,g
61026.320244238,0.95322494,0.03990965,1.0000044,g
61026.320255813,1.02300152,0.04037355,1.0000044,g
61026.320267388,0.96891124,0.03946477,1.0000044,g
61026.320278963,0.94773208,0.03983557,1.0000044,g
61026.320290537,0.94552414,0.03869779,1.0000044,g
61026.320302112,0.98789135,0.04054038,1.0000044,g
61026.320313687,1.0306337,0.04161624,1.0000044,g
61026.320325262,1.02085231,0.04084787,1.0000044,g
61026.320336837,0.96123945,0.04000413,1.0000044,g
61026.320348412,1.010592,0.04060078,1.0000044,g
61026.320359987,0.93099876,0.0381647,1.0000044,g
61026.320371561,0.88393964,0.03767037,1.0000044,g
61026.320383136,0.91225295,0.03896097,1.0000044,g
61026.320394711,0.99060393,0.03910615,1.0000044,g
61026.320406286,0.93248264,0.03811507,1.0000044,g
61026.320417861,0.91540144,0.03838701,1.0000044,g
61026.320429436,1.01707681,0.0393554,1.0000044,g
61026.320441011,0.92076774,0.03773158,1.0000044,g
61026.320452586,0.93333203,0.03867517,1.0000044,g
61026.32046416,0.98238891,0.03993959,1.0000044,g
61026.320475735,0.99771376,0.04024601,1.0000044,g
61026.32048731,0.99029709,0.03889969,1.0000044,g
61026.320498885,0.97991178,0.03914178,1.0000044,g
61026.32051046,0.93609206,0.03837414,1.0000044,g
61026.320522035,1.01888471,0.03986189,1.0000044,g
61026.32053361,0.94953453,0.03847999,1.0000044,g
61026.320545184,0.98952692,0.03979776,1.0000044,g
61026.320556759,0.98507352,0.03858749,1.0000044,g
61026.320568334,0.94040571,0.03680492,1.0000044,g
61026.320579909,1.03425682,0.03979247,1.0000044,g
61026.320591484,1.04574088,0.03892365,1.0000044,g
61026.320603059,1.0073181,0.03876485,1.0000044,g
61026.320614634,1.03954996,0.03987771,1.0000044,g
61026.320626208,1.08427079,0.04090821,1.0000044,g
61026.320637783,0.98794824,0.03884452,1.0000044,g
61026.320649358,0.91655847,0.03741929,1.0000044,g
61026.320660933,0.91385671,0.03758209,1.0000044,g
61026.320672508,1.03163939,0.03888006,1.0000044,g
61026.320684083,0.91738448,0.03827996,1.0000044,g
61026.320695658,0.96795383,0.03873024,1.0000044,g
61026.320707233,0.92311172,0.03776501,1.0000044,g
61026.320718807,1.02834696,0.03855132,1.0000044,g
61026.320730382,1.00914774,0.03829651,1.0000044,g
61026.320741957,1.00864104,0.03861625,1.0000044,g
61026.320753532,1.0140551,0.03808925,1.0000044,g
61026.320765107,1.10904025,0.04158397,1.0000044,g
61026.320776682,1.04559891,0.04008455,1.0000044,g
61026.320788257,0.98753379,0.03763709,1.0000044,g
61026.320799831,1.00233833,0.03821826,1.0000044,g
61026.320811406,0.9595529,0.0374809,1.0000044,g
61026.320822981,1.02165496,0.03808375,1.0000044,g
61026.320834556,0.95692862,0.03697555,1.0000044,g
61026.320846131,1.00688316,0.03744999,1.0000044,g
61026.320857706,0.96080492,0.03767396,1.0000044,g
61026.320869281,1.03304565,0.03992537,1.0000044,g
61026.320880855,1.01413059,0.03883624,1.0000044,g
61026.32089243,0.95628565,0.0381847,1.0000044,g
61026.320904005,1.01742643,0.03870411,1.0000044,g
61026.32091558,1.11734196,0.04044106,1.0000044,g
61026.320927155,0.99553027,0.03840604,1.0000044,g
61026.32093873,0.93720941,0.03751424,1.0000044,g
61026.320950305,0.91824031,0.03745588,1.0000044,g
61026.320961879,0.94908251,0.03889195,1.0000044,g
61026.320973454,0.99312148,0.03887818,1.0000044,g
61026.320985029,1.05343372,0.03898169,1.0000044,g
61026.320996604,0.99672259,0.03775939,1.0000044,g
61026.321008179,0.93132395,0.03755236,1.0000044,g
61026.321019754,0.88853024,0.0369251,1.0000044,g
61026.321031329,0.98313491,0.03818354,1.0000044,g
61026.321042904,1.01763146,0.03908222,1.0000044,g
61026.321054478,1.04138759,0.03838476,1.0000044,g
61026.321066053,0.96775899,0.0377656,1.0000044,g
61026.321077628,0.98501564,0.04014021,1.0000044,g
61026.321089203,0.989409,0.04018088,1.0000044,g
61026.321100778,0.97567491,0.04056689,1.0000044,g
61026.321112353,0.93623488,0.04075208,1.0000044,g
61026.321123928,0.96498664,0.03957884,1.0000044,g
61026.321135502,0.9205062,0.04094522,1.0000044,g
61026.321147077,1.01745978,0.04087967,1.0000044,g
61026.321158652,1.07009364,0.04189736,1.0000044,g
61026.321170227,1.03916409,0.04113625,1.0000044,g
61026.321181802,0.99800052,0.04066705,1.0000044,g
61026.321193377,0.99760943,0.04137202,1.0000044,g
61026.321204952,0.93907237,0.04023304,1.0000044,g
61026.321216526,0.97497527,0.03886481,1.0000044,g
61026.321228101,0.98845618,0.04097548,1.0000044,g
61026.321239676,1.04067085,0.04045566,1.0000044,g
61026.321251251,0.98749063,0.03975447,1.0000044,g
61026.321262826,1.13821155,0.04142621,1.0000044,g
61026.321274401,1.07917794,0.04051158,1.0000044,g
61026.321285976,1.10361885,0.04045823,1.0000044,g
61026.321297551,1.08234001,0.04012963,1.0000044,g
61026.321309125,1.05643122,0.03952715,1.0000044,g
61026.3213207,1.02675352,0.03852057,1.0000044,g
61026.321332275,1.02332935,0.04033219,1.0000044,g
61026.32134385,1.17133772,0.04169931,1.0000044,g
61026.321355425,1.07872651,0.04017039,1.0000044,g
61026.321367,0.99613147,0.04037796,1.0000044,g
61026.321378575,1.02731507,0.03983129,1.0000044,g
61026.321390149,1.070915,0.0402376,1.0000044,g
61026.321401724,1.17564192,0.04185287,1.0000044,g
61026.321413299,1.10764699,0.04033988,1.0000044,g
61026.321424874,1.12495197,0.0403115,1.0000044,g
61026.321436449,1.12436204,0.04039905,1.0000044,g
61026.321448024,1.06860697,0.03944962,1.0000044,g
61026.321459599,1.07360669,0.03988124,1.0000044,g
61026.321471173,1.01170277,0.03860417,1.0000044,g
61026.321482748,1.07563882,0.03932865,1.0000044,g
61026.321494323,1.11081373,0.04012901,1.0000044,g
61026.321505898,1.09969632,0.04036645,1.0000044,g
61026.321517473,1.078868,0.03994962,1.0000044,g
61026.321529048,1.07267965,0.03893764,1.0000044,g
61026.321540623,1.18271604,0.04069362,1.0000044,g
61026.321552198,1.01161463,0.03870642,1.0000044,g
61026.321563772,1.10664313,0.04014466,1.0000044,g
61026.321575347,1.15117098,0.04107672,1.0000044,g
61026.321586922,1.10339301,0.04097872,1.0000044,g
61026.321598497,1.07153576,0.04086428,1.0000044,g
61026.321610072,1.16495395,0.04128749,1.0000044,g
61026.321621647,1.13370584,0.03970222,1.0000044,g
61026.321633222,1.07365651,0.03979341,1.0000044,g
61026.321644796,1.19140891,0.04122151,1.0000044,g
61026.321656371,1.1744457,0.04199131,1.0000044,g
61026.321667946,1.09952722,0.04010802,1.0000044,g
61026.321679521,1.15363714,0.0405959,1.0000044,g
61026.321691096,1.11977729,0.04045714,1.0000044,g
61026.321702671,1.09513088,0.03994715,1.0000044,g
61026.321714246,1.14209767,0.04156469,1.0000044,g
61026.32172582,1.10883506,0.04042737,1.0000044,g
61026.321737395,1.2452398,0.04172235,1.0000044,g
61026.32174897,1.11881316,0.04080946,1.0000044,g
61026.321760545,1.06114036,0.03986143,1.0000044,g
61026.32177212,1.13502681,0.04137785,1.0000044,g
61026.321783695,1.19361549,0.04223635,1.0000044,g
61026.32179527,1.06925219,0.03923272,1.0000044,g
61026.321806844,1.10167196,0.04127487,1.0000044,g
