bjd_tdb,flux_rel,flux_rel_err,filter,exptime_s
60675.27080413,0.961587,0.088505,r,24.000192
60675.2708331,1.362115,0.148682,u,24.000192
60675.27086207,1.138474,0.054543,g,24.000192
60675.27086207,1.000927,0.098085,r,24.000192
60675.27092001,0.905238,0.055627,g,24.000192
60675.27092001,1.057931,0.101763,r,24.000192
60675.27094898,0.98637,0.161124,u,24.000192
60675.27097795,1.044108,0.055078,g,24.000192
60675.27097795,1.158007,0.095813,r,24.000192
60675.27103589,1.067643,0.056254,g,24.000192
60675.27103589,1.066267,0.104649,r,24.000192
60675.27106486,1.34608,0.167587,u,24.000192
60675.27109382,1.058852,0.058209,g,24.000192
60675.27109382,1.135338,0.099475,r,24.000192
60675.27115176,1.092745,0.056981,g,24.000192
60675.27115176,1.065138,0.104219,r,24.000192
60675.27118073,1.18709,0.167195,u,24.000192
60675.2712097,1.183099,0.055956,g,24.000192
60675.2712097,1.035529,0.105084,r,24.000192
60675.27126764,1.087613,0.054847,g,24.000192
60675.27126764,1.091815,0.098464,r,24.000192
60675.27129661,1.195575,0.151915,u,24.000192
60675.27132558,1.039797,0.054056,g,24.000192
60675.27132558,1.054527,0.095379,r,24.000192
60675.27138352,1.014031,0.050285,g,24.000192
60675.27138352,1.171384,0.087845,r,24.000192
60675.27141249,1.284949,0.152559,u,24.000192
60675.27144146,0.983183,0.053268,g,24.000192
60675.27144146,1.029619,0.096133,r,24.000192
60675.2714994,1.047168,0.054141,g,24.000192
60675.2714994,1.096573,0.097223,r,24.000192
60675.27152837,1.007762,0.172141,u,24.000192
60675.27155734,1.05355,0.056266,g,24.000192
60675.27155734,1.22704,0.106654,r,24.000192
60675.27161528,1.081116,0.053416,g,24.000192
60675.27161528,1.018821,0.093203,r,24.000192
60675.27164425,1.007712,0.155281,u,24.000192
60675.27167322,0.98565,0.053457,g,24.000192
60675.27167322,1.094994,0.089492,r,24.000192
60675.27173115,1.111272,0.053157,g,24.000192
60675.27173115,1.02796,0.088086,r,24.000192
60675.27176012,0.671595,0.149875,u,24.000192
60675.27178909,0.995581,0.053386,g,24.000192
60675.27178909,1.012783,0.102427,r,24.000192
60675.27184703,0.966317,0.051394,g,24.000192
60675.27184703,1.114149,0.091864,r,24.000192
60675.271876,1.010767,0.15687,u,24.000192
60675.27190497,0.918038,0.053619,g,24.000192
60675.27190497,0.969336,0.088558,r,24.000192
60675.27196291,0.978025,0.051582,g,24.000192
60675.27196291,1.023549,0.090275,r,24.000192
60675.27199188,0.742606,0.145413,u,24.000192
60675.27202085,0.978801,0.053976,g,24.000192
60675.27202085,0.893551,0.086493,r,24.000192
60675.27207879,0.963488,0.050404,g,24.000192
60675.27207879,1.065709,0.087519,r,24.000192
60675.27210776,0.96823,0.152328,u,24.000192
60675.27213673,0.999486,0.051378,g,24.000192
60675.27213673,1.103557,0.092607,r,24.000192
60675.27219467,0.949676,0.049203,g,24.000192
60675.27219467,0.925182,0.085657,r,24.000192
60675.27222364,1.119193,0.135903,u,24.000192
60675.27225261,0.9592,0.049307,g,24.000192
60675.27225261,0.980074,0.085231,r,24.000192
60675.27231054,0.964034,0.049647,g,24.000192
60675.27231054,1.157815,0.091483,r,24.000192
60675.27233951,0.927617,0.145474,u,24.000192
60675.27236848,0.798504,0.050279,g,24.000192
60675.27236848,0.742305,0.089124,r,24.000192
60675.27242642,1.057105,0.051829,g,24.000192
60675.27242642,0.935206,0.087442,r,24.000192
60675.27245539,0.83191,0.137101,u,24.000192
60675.27248436,0.908506,0.050924,g,24.000192
60675.27248436,1.06833,0.083342,r,24.000192
60675.2725423,0.854608,0.050817,g,24.000192
60675.2725423,0.859417,0.089276,r,24.000192
60675.27257127,0.820146,0.131804,u,24.000192
60675.27260024,0.872528,0.050728,g,24.000192
60675.27260024,0.60997,0.087452,r,24.000192
60675.27265818,0.891111,0.049005,g,24.000192
60675.27265818,0.816401,0.082993,r,24.000192
60675.27268715,0.877544,0.142847,u,24.000192
60675.27271612,0.869121,0.049054,g,24.000192
60675.27271612,0.702936,0.085176,r,24.000192
60675.27277406,0.790667,0.047559,g,24.000192
60675.27277406,0.699266,0.08151,r,24.000192
60675.27280303,0.790876,0.124132,u,24.000192
60675.272832,0.743003,0.046737,g,24.000192
60675.272832,0.715743,0.087517,r,24.000192
60675.27288994,0.642794,0.048859,g,24.000192
60675.27288994,0.705154,0.083179,r,24.000192
60675.2729189,0.413391,0.139713,u,24.000192
60675.27294787,0.668208,0.048477,g,24.000192
60675.27294787,0.904288,0.08124,r,24.000192
60675.27300581,0.723122,0.049472,g,24.000192
60675.27300581,0.554689,0.084376,r,24.000192
60675.27303478,0.264125,0.139789,u,24.000192
60675.27306375,0.600515,0.04988,g,24.000192
60675.27306375,0.64482,0.08616,r,24.000192
60675.27312169,0.489127,0.048021,g,24.000192
60675.27312169,0.58632,0.084587,r,24.000192
60675.27315066,0.755129,0.135972,u,24.000192
60675.27317963,0.582987,0.046748,g,24.000192
60675.27317963,0.625749,0.087614,r,24.000192
60675.27323757,0.619627,0.049225,g,24.000192
60675.27323757,0.340524,0.088332,r,24.000192
60675.27326654,0.315592,0.139822,u,24.000192
60675.27329551,0.518174,0.047333,g,24.000192
60675.27329551,0.435794,0.08404,r,24.000192
60675.27335345,0.512824,0.046595,g,24.000192
60675.27335345,0.615959,0.086096,r,24.000192
60675.27338242,0.513103,0.132442,u,24.000192
60675.27341139,0.574239,0.047198,g,24.000192
60675.27341139,0.599671,0.085508,r,24.000192
60675.27346933,0.552573,0.047915,g,24.000192
60675.27346933,0.493596,0.082308,r,24.000192
60675.2734983,0.299828,0.139651,u,24.000192
60675.27352726,0.647017,0.048972,g,24.000192
60675.27352726,0.628039,0.092039,r,24.000192
60675.2735852,0.536377,0.045907,g,24.000192
60675.2735852,0.625585,0.088796,r,24.000192
60675.27361417,0.515073,0.138562,u,24.000192
60675.27364314,0.63676,0.045965,g,24.000192
60675.27364314,0.798191,0.082751,r,24.000192
60675.27370108,0.748429,0.04807,g,24.000192
60675.27370108,0.836729,0.087743,r,24.000192
60675.27373005,0.503445,0.14155,u,24.000192
60675.27375902,0.788378,0.047225,g,24.000192
60675.27375902,0.715155,0.079858,r,24.000192
60675.27381696,0.729521,0.048279,g,24.000192
60675.27381696,0.87713,0.08294,r,24.000192
60675.27384593,0.861514,0.141842,u,24.000192
60675.2738749,0.853436,0.04898,g,24.000192
60675.2738749,0.879753,0.08572,r,24.000192
60675.27393284,0.926919,0.047583,g,24.000192
60675.27393284,0.944443,0.078559,r,24.000192
60675.27396181,0.857038,0.126395,u,24.000192
60675.27399078,0.868089,0.048267,g,24.000192
60675.27399078,0.865864,0.081348,r,24.000192
60675.27404872,0.859823,0.047964,g,24.000192
60675.27404872,0.896978,0.083842,r,24.000192
60675.27407769,0.890052,0.137631,u,24.000192
60675.27410666,0.914665,0.049504,g,24.000192
60675.27410666,0.962751,0.085406,r,24.000192
60675.27416459,0.94077,0.049759,g,24.000192
60675.27416459,0.982335,0.085984,r,24.000192
60675.27419356,1.021065,0.14669,u,24.000192
60675.27422253,0.927415,0.048627,g,24.000192
60675.27422253,1.072859,0.086829,r,24.000192
60675.27428047,1.014198,0.049861,g,24.000192
60675.27428047,1.045579,0.092729,r,24.000192
60675.27430944,1.118856,0.139387,u,24.000192
60675.27433841,0.877709,0.048546,g,24.000192
60675.27433841,0.847962,0.080591,r,24.000192
60675.27439635,0.98518,0.046323,g,24.000192
60675.27439635,1.115829,0.082657,r,24.000192
60675.27442532,0.968575,0.125029,u,24.000192
60675.27445429,0.967367,0.047702,g,24.000192
60675.27445429,0.970665,0.076881,r,24.000192
60675.27451223,1.040745,0.049501,g,24.000192
60675.27451223,1.074765,0.078929,r,24.000192
60675.2745412,1.095593,0.127964,u,24.000192
60675.27457017,1.003467,0.046277,g,24.000192
60675.27457017,0.89107,0.081445,r,24.000192
60675.27462811,0.951314,0.048046,g,24.000192
60675.27462811,1.03876,0.07876,r,24.000192
60675.27465708,0.913699,0.127222,u,24.000192
60675.27468605,0.942694,0.047825,g,24.000192
60675.27468605,0.950096,0.081109,r,24.000192
60675.27474398,1.079523,0.050388,g,24.000192
60675.27474398,1.083551,0.086164,r,24.000192
60675.27477295,0.927837,0.133418,u,24.000192
60675.27480192,1.017745,0.04863,g,24.000192
60675.27480192,1.021817,0.081114,r,24.000192
60675.27485986,1.015411,0.050699,g,24.000192
60675.27485986,0.971373,0.084219,r,24.000192
60675.27488883,1.058625,0.138851,u,24.000192
60675.2749178,0.9485,0.050438,g,24.000192
60675.2749178,0.877953,0.086697,r,24.000192
60675.27497574,0.969523,0.053047,g,24.000192
60675.27497574,0.941835,0.090417,r,24.000192
60675.27500471,0.851625,0.149312,u,24.000192
60675.27503368,0.997163,0.052283,g,24.000192
60675.27503368,1.055822,0.087216,r,24.000192
60675.27509162,1.088845,0.052452,g,24.000192
60675.27509162,1.066848,0.09054,r,24.000192
60675.27512059,0.873625,0.137743,u,24.000192
60675.27514956,0.984644,0.049701,g,24.000192
60675.27514956,1.06053,0.085238,r,24.000192
60675.2752075,1.052976,0.051591,g,24.000192
60675.2752075,0.960519,0.08901,r,24.000192
60675.27523647,0.85345,0.134389,u,24.000192
60675.27526544,1.099888,0.04796,g,24.000192
60675.27526544,0.937163,0.083781,r,24.000192
60675.27532338,0.973436,0.046783,g,24.000192
60675.27532338,1.029826,0.080526,r,24.000192
60675.27535235,1.076957,0.137644,u,24.000192
60675.27538131,1.053078,0.047803,g,24.000192
60675.27538131,0.94843,0.083206,r,24.000192
60675.27543925,0.994556,0.047976,g,24.000192
60675.27543925,1.006338,0.082177,r,24.000192
60675.27546822,1.276695,0.134826,u,24.000192
60675.27549719,1.068956,0.052194,g,24.000192
60675.27549719,1.029508,0.086228,r,24.000192
60675.27555513,1.098832,0.048718,g,24.000192
60675.27555513,1.007223,0.081996,r,24.000192
60675.2755841,1.101937,0.136978,u,24.000192
60675.27561307,1.106641,0.051281,g,24.000192
60675.27561307,0.975922,0.084199,r,24.000192
60675.27567101,0.988845,0.049021,g,24.000192
60675.27567101,1.135709,0.088337,r,24.000192
60675.27569998,1.151608,0.135371,u,24.000192
60675.27572895,0.985128,0.047643,g,24.000192
60675.27572895,1.007731,0.080931,r,24.000192
60675.27578689,1.074308,0.04841,g,24.000192
60675.27578689,1.104014,0.078624,r,24.000192
60675.27581586,0.955137,0.133403,u,24.000192
60675.27584483,1.008765,0.046833,g,24.000192
60675.27584483,1.252296,0.077535,r,24.000192
60675.27590277,0.956014,0.047444,g,24.000192
60675.27590277,0.856363,0.078141,r,24.000192
60675.27593174,0.972253,0.133654,u,24.000192
60675.27596071,0.973567,0.047003,g,24.000192
60675.27596071,0.9811,0.076595,r,24.000192
60675.27601864,1.004899,0.048317,g,24.000192
60675.27601864,0.860703,0.082416,r,24.000192
60675.27604761,1.057409,0.134386,u,24.000192
60675.27607658,0.898703,0.050581,g,24.000192
60675.27607658,0.959294,0.087664,r,24.000192
60675.27613452,0.873046,0.046866,g,24.000192
60675.27613452,0.955211,0.083004,r,24.000192
60675.27616349,1.142215,0.130668,u,24.000192
60675.27619246,0.983768,0.047992,g,24.000192
60675.27619246,0.99002,0.08181,r,24.000192
60675.2762504,0.94505,0.048059,g,24.000192
60675.2762504,1.054124,0.085447,r,24.000192
60675.27627937,0.991087,0.144404,u,24.000192
60675.27630834,0.91381,0.05018,g,24.000192
60675.27630834,1.127814,0.088269,r,24.000192
60675.27636628,0.897622,0.053842,g,24.000192
60675.27636628,1.071029,0.092985,r,24.000192
60675.27639525,1.097227,0.147811,u,24.000192
60675.27642422,0.976889,0.051213,g,24.000192
60675.27642422,1.024942,0.089333,r,24.000192
60675.27648216,0.977533,0.0486,g,24.000192
60675.27648216,1.019172,0.089032,r,24.000192
60675.27651113,1.002218,0.133199,u,24.000192
60675.2765401,0.986238,0.050772,g,24.000192
60675.2765401,1.064397,0.088819,r,24.000192
60675.27659803,1.055131,0.048415,g,24.000192
60675.27659803,0.959148,0.084265,r,24.000192
60675.276627,0.927775,0.141379,u,24.000192
60675.27665597,0.935295,0.049311,g,24.000192
60675.27665597,0.752647,0.083039,r,24.000192
60675.27671391,1.056687,0.048622,g,24.000192
60675.27671391,0.927683,0.086213,r,24.000192
60675.27674288,0.944895,0.140902,u,24.000192
60675.27677185,0.965193,0.053442,g,24.000192
60675.27677185,0.946811,0.085649,r,24.000192
60675.27682979,1.032997,0.049059,g,24.000192
60675.27682979,1.004746,0.08132,r,24.000192
60675.27685876,1.035164,0.135815,u,24.000192
60675.27688773,1.04389,0.050391,g,24.000192
60675.27688773,1.125149,0.085285,r,24.000192
60675.27694567,1.03753,0.046085,g,24.000192
60675.27694567,0.95827,0.079272,r,24.000192
60675.27697464,1.058959,0.140295,u,24.000192
60675.27700361,1.106129,0.049522,g,24.000192
60675.27700361,1.097404,0.081291,r,24.000192
60675.27706155,1.067536,0.053013,g,24.000192
60675.27706155,0.987686,0.085184,r,24.000192
60675.27709052,1.231122,0.140169,u,24.000192
60675.27711949,1.08676,0.049153,g,24.000192
60675.27711949,0.972223,0.085297,r,24.000192
60675.27717743,1.210156,0.050433,g,24.000192
60675.27717743,0.970011,0.085082,r,24.000192
60675.27720639,1.241574,0.136027,u,24.000192
60675.27723536,1.10569,0.049691,g,24.000192
60675.27723536,1.174656,0.083021,r,24.000192
60675.2772933,1.083775,0.048018,g,24.000192
60675.2772933,1.211551,0.077401,r,24.000192
60675.27732227,0.87768,0.138699,u,24.000192
60675.27735124,1.05587,0.047091,g,24.000192
60675.27735124,1.04161,0.080996,r,24.000192
60675.27740918,0.980486,0.046908,g,24.000192
60675.27740918,1.075411,0.080255,r,24.000192
60675.27743815,1.066902,0.134703,u,24.000192
60675.27746712,0.978036,0.047612,g,24.000192
60675.27746712,0.984549,0.079599,r,24.000192
60675.27752506,1.093894,0.049146,g,24.000192
60675.27752506,1.002743,0.082616,r,24.000192
60675.27755403,0.8437,0.130471,u,24.000192
60675.277583,1.056379,0.048733,g,24.000192
60675.277583,1.000791,0.078804,r,24.000192
60675.27764094,1.076418,0.047985,g,24.000192
60675.27764094,1.060738,0.078693,r,24.000192
60675.27766991,1.155343,0.13636,u,24.000192
60675.27769888,0.979275,0.047313,g,24.000192
60675.27769888,1.142761,0.081986,r,24.000192
60675.27775682,1.056095,0.046794,g,24.000192
60675.27775682,1.081466,0.078729,r,24.000192
60675.27778579,1.111205,0.133263,u,24.000192
60675.27781475,1.113997,0.047435,g,24.000192
60675.27781475,1.039197,0.078121,r,24.000192
60675.27787269,1.132735,0.049137,g,24.000192
60675.27787269,1.033246,0.079499,r,24.000192
60675.27790166,0.947259,0.128942,u,24.000192
60675.27793063,1.058128,0.047098,g,24.000192
60675.27793063,0.981273,0.08047,r,24.000192
60675.27798857,0.956653,0.045363,g,24.000192
60675.27798857,0.859928,0.077545,r,24.000192
60675.27801754,1.047522,0.127391,u,24.000192
60675.27804651,1.008816,0.045266,g,24.000192
60675.27804651,1.065585,0.075781,r,24.000192
60675.27810445,1.01085,0.048321,g,24.000192
60675.27810445,1.053422,0.084241,r,24.000192
60675.27813342,1.070573,0.129587,u,24.000192
60675.27816239,0.978388,0.047477,g,24.000192
60675.27816239,0.908895,0.077198,r,24.000192
60675.27822033,0.978524,0.048537,g,24.000192
60675.27822033,1.01523,0.080348,r,24.000192
60675.2782493,0.706564,0.128133,u,24.000192
60675.27827827,1.06855,0.049304,g,24.000192
60675.27827827,1.098762,0.079709,r,24.000192
60675.27833621,1.008626,0.049522,g,24.000192
60675.27833621,0.84073,0.080567,r,24.000192
60675.27836518,1.101852,0.139095,u,24.000192
60675.27839415,0.944973,0.049227,g,24.000192
60675.27839415,1.03159,0.079747,r,24.000192
60675.27845208,0.963189,0.048761,g,24.000192
60675.27845208,0.896606,0.083421,r,24.000192
60675.27848105,1.021464,0.1354,u,24.000192
60675.27851002,0.946249,0.047692,g,24.000192
60675.27851002,0.91594,0.08051,r,24.000192
60675.27856796,0.956369,0.046937,g,24.000192
60675.27856796,0.884407,0.080239,r,24.000192
60675.27859693,1.100269,0.134569,u,24.000192
60675.2786259,0.909938,0.049732,g,24.000192
60675.2786259,0.884211,0.084223,r,24.000192
60675.27868384,0.896614,0.045915,g,24.000192
60675.27868384,0.937204,0.083933,r,24.000192
60675.27871281,0.891472,0.136373,u,24.000192
60675.27874178,0.80399,0.047112,g,24.000192
60675.27874178,0.893887,0.079507,r,24.000192
60675.27879972,0.797758,0.047262,g,24.000192
60675.27879972,0.759649,0.081321,r,24.000192
60675.27882869,0.706221,0.122637,u,24.000192
60675.27885766,0.813035,0.04549,g,24.000192
60675.27885766,0.705421,0.079888,r,24.000192
60675.2789156,0.758449,0.045354,g,24.000192
60675.2789156,0.821374,0.082062,r,24.000192
60675.27894457,0.619102,0.120253,u,24.000192
60675.27897354,0.663403,0.043387,g,24.000192
60675.27897354,0.722661,0.075097,r,24.000192
60675.27903147,0.625464,0.044669,g,24.000192
60675.27903147,0.690988,0.077229,r,24.000192
60675.27906044,0.498305,0.120876,u,24.000192
60675.27908941,0.647355,0.045625,g,24.000192
60675.27908941,0.732815,0.077289,r,24.000192
60675.27914735,0.627727,0.045542,g,24.000192
60675.27914735,0.547565,0.080956,r,24.000192
60675.27917632,0.609712,0.121813,u,24.000192
60675.27920529,0.63469,0.044303,g,24.000192
60675.27920529,0.695908,0.078701,r,24.000192
60675.27926323,0.58628,0.047523,g,24.000192
60675.27926323,0.512985,0.081062,r,24.000192
60675.2792922,0.601185,0.140691,u,24.000192
60675.27932117,0.61982,0.046928,g,24.000192
60675.27932117,0.561861,0.087314,r,24.000192
60675.27937911,0.59812,0.040405,g,24.000192
60675.27937911,0.656327,0.077588,r,24.000192
60675.27940808,0.370035,0.127537,u,24.000192
60675.27943705,0.552966,0.046107,g,24.000192
60675.27943705,0.575434,0.083796,r,24.000192
60675.27949499,0.66602,0.044834,g,24.000192
60675.27949499,0.585932,0.077207,r,24.000192
60675.27952396,0.641778,0.128945,u,24.000192
60675.27955293,0.701428,0.046899,g,24.000192
60675.27955293,0.741202,0.081989,r,24.000192
60675.27961087,0.847934,0.049608,g,24.000192
60675.27961087,0.634593,0.077258,r,24.000192
60675.27963983,0.747762,0.131795,u,24.000192
60675.2796688,0.780692,0.046561,g,24.000192
60675.2796688,0.750738,0.080684,r,24.000192
60675.27972674,0.867927,0.046897,g,24.000192
60675.27972674,0.736471,0.080151,r,24.000192
60675.27975571,0.95925,0.140922,u,24.000192
60675.27978468,0.881676,0.047353,g,24.000192
60675.27978468,0.846243,0.083755,r,24.000192
60675.27984262,0.856209,0.049948,g,24.000192
60675.27984262,0.862312,0.089696,r,24.000192
60675.27987159,0.795096,0.145533,u,24.000192
60675.27990056,0.902429,0.04769,g,24.000192
60675.27990056,0.834109,0.081703,r,24.000192
60675.2799585,1.013494,0.046615,g,24.000192
60675.2799585,0.839464,0.083898,r,24.000192
60675.27998747,1.29448,0.128355,u,24.000192
60675.28001644,0.962613,0.048,g,24.000192
60675.28001644,0.948527,0.086073,r,24.000192
60675.28007438,1.002836,0.047055,g,24.000192
60675.28007438,1.096554,0.082658,r,24.000192
60675.28010335,0.957119,0.137433,u,24.000192
60675.28013232,0.977334,0.046686,g,24.000192
60675.28013232,0.991503,0.082944,r,24.000192
60675.28019026,1.076305,0.048426,g,24.000192
60675.28019026,0.953474,0.07822,r,24.000192
60675.28021923,0.923119,0.124922,u,24.000192
60675.28024819,1.101464,0.046476,g,24.000192
60675.28024819,1.079525,0.081185,r,24.000192
60675.28030613,0.948345,0.046652,g,24.000192
60675.28030613,1.119813,0.080441,r,24.000192
60675.2803351,1.120098,0.129117,u,24.000192
60675.28036407,0.99336,0.047028,g,24.000192
60675.28036407,0.928364,0.080988,r,24.000192
60675.28042201,1.08466,0.048368,g,24.000192
60675.28042201,1.006788,0.081813,r,24.000192
60675.28045098,1.0502,0.127356,u,24.000192
60675.28047995,1.09592,0.046964,g,24.000192
60675.28047995,1.045906,0.080454,r,24.000192
60675.28053789,1.062656,0.044769,g,24.000192
60675.28053789,0.938369,0.07288,r,24.000192
60675.28056686,1.080434,0.121896,u,24.000192
60675.28059583,1.13168,0.048026,g,24.000192
60675.28059583,1.178638,0.08198,r,24.000192
60675.28065377,1.051532,0.047074,g,24.000192
60675.28065377,1.043515,0.079068,r,24.000192
